State,District,Date,Daily Actual,Daily Normal,Daily Departure Per,Daily Category
Meghalaya,South West Khasi Hills,2020-12-10,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2020-12-10,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2020-12-10,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2020-12-10,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2020-12-10,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2020-12-10,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2020-12-11,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2020-12-11,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2020-12-11,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2020-12-11,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2020-12-11,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2020-12-11,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2020-12-11,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2020-12-11,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2020-12-12,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2020-12-12,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2020-12-12,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2020-12-12,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2020-12-12,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2020-12-12,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2020-12-12,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2020-12-12,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2020-12-13,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2020-12-13,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2020-12-13,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2020-12-13,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2020-12-13,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2020-12-13,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2020-12-13,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2020-12-13,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2020-12-14,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2020-12-14,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2020-12-14,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2020-12-14,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2020-12-14,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2020-12-14,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2020-12-14,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2020-12-14,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2020-12-15,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2020-12-15,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2020-12-15,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2020-12-15,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2020-12-15,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2020-12-15,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2020-12-15,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2020-12-15,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2020-12-16,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2020-12-16,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2020-12-16,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2020-12-16,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2020-12-16,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2020-12-16,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2020-12-16,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2020-12-16,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2020-12-17,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2020-12-17,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2020-12-17,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2020-12-17,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2020-12-17,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2020-12-17,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2020-12-17,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2020-12-17,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2020-12-18,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2020-12-18,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2020-12-18,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2020-12-18,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2020-12-18,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2020-12-18,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2020-12-18,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2020-12-18,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2020-12-19,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2020-12-19,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2020-12-19,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2020-12-19,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2020-12-19,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2020-12-19,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2020-12-19,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2020-12-19,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2020-12-20,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2020-12-20,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2020-12-20,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2020-12-20,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2020-12-20,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2020-12-20,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2020-12-20,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2020-12-20,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2020-12-21,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2020-12-21,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2020-12-21,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2020-12-21,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2020-12-21,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2020-12-21,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2020-12-21,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2020-12-21,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2020-12-22,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2020-12-22,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2020-12-22,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2020-12-22,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2020-12-22,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2020-12-22,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2020-12-22,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2020-12-22,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2020-12-23,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2020-12-23,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2020-12-23,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2020-12-23,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2020-12-23,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2020-12-23,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2020-12-23,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2020-12-23,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2020-12-24,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2020-12-24,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2020-12-24,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2020-12-24,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2020-12-24,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2020-12-24,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2020-12-24,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2020-12-24,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2020-12-25,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2020-12-25,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2020-12-25,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2020-12-25,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2020-12-25,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2020-12-25,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2020-12-25,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2020-12-25,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2020-12-26,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2020-12-26,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2020-12-26,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2020-12-26,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2020-12-26,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2020-12-26,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2020-12-26,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2020-12-26,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2020-12-27,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2020-12-27,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2020-12-27,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2020-12-27,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2020-12-27,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2020-12-27,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2020-12-27,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2020-12-27,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2020-12-28,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2020-12-28,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2020-12-28,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2020-12-28,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2020-12-28,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2020-12-28,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2020-12-28,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2020-12-28,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2020-12-29,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2020-12-29,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2020-12-29,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2020-12-29,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2020-12-29,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2020-12-29,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2020-12-29,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2020-12-29,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2020-12-30,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2020-12-30,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2020-12-30,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2020-12-30,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2020-12-30,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2020-12-30,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2020-12-30,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2020-12-30,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2020-12-31,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2020-12-31,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2020-12-31,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2020-12-31,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2020-12-31,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2020-12-31,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2020-12-31,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2020-12-31,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-01-01,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-01-01,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-01-01,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-01-01,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-01-01,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-01-01,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-01-01,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-01-01,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-01-02,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-01-02,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-01-02,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-01-02,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-01-02,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-01-02,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-01-02,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-01-02,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-01-03,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-01-03,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-01-03,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-01-03,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-01-03,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-01-03,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-01-03,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-01-03,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-01-04,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-01-04,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-01-04,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-01-04,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-01-04,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-01-04,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-01-04,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-01-04,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-01-05,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-01-05,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-01-05,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-01-05,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-01-05,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-01-05,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-01-05,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-01-05,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-01-06,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-01-06,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-01-06,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-01-06,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-01-06,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-01-06,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-01-06,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-01-06,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-01-07,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-01-07,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-01-07,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-01-07,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-01-07,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-01-07,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-01-07,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-01-07,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-01-08,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-01-08,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-01-08,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-01-08,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-01-08,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-01-08,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-01-08,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-01-08,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-01-09,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-01-09,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-01-09,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-01-09,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-01-09,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-01-09,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-01-09,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-01-09,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-01-10,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-01-10,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-01-10,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-01-10,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-01-10,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-01-10,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-01-10,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-01-10,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-01-11,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-01-11,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-01-11,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-01-11,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-01-11,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-01-11,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-01-11,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-01-11,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-01-12,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-01-12,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-01-12,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-01-12,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-01-12,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-01-12,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-01-12,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-01-12,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-01-13,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-01-13,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-01-13,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-01-13,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-01-13,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-01-13,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-01-13,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-01-13,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-01-14,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-01-14,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-01-14,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-01-14,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-01-14,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-01-14,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-01-14,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-01-14,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-01-15,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-01-15,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-01-15,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-01-15,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-01-15,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-01-15,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-01-15,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-01-15,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-01-16,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-01-16,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-01-16,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-01-16,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-01-16,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-01-16,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-01-16,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-01-16,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-01-17,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-01-17,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-01-17,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-01-17,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-01-17,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-01-17,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-01-17,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-01-17,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-01-18,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-01-18,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-01-18,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-01-18,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-01-18,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-01-18,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-01-18,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-01-18,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-01-19,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-01-19,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-01-19,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-01-19,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-01-19,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-01-19,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-01-19,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-01-19,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-01-20,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-01-20,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-01-20,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-01-20,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-01-20,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-01-20,1.38573,30.0,-95.3809,deficit
Meghalaya,East Garo Hills,2021-01-20,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-01-20,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-01-21,1.47963,30.0,-95.0679,deficit
Meghalaya,West Khasi Hills,2021-01-21,3.63535,30.0,-87.88216666666668,deficit
Meghalaya,South West Khasi Hills,2021-01-21,7.52234,30.0,-74.92553333333333,deficit
Meghalaya,Ri-Bhoi,2021-01-21,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-01-21,6.27799,30.0,-79.07336666666667,deficit
Meghalaya,North Garo Hills,2021-01-21,1.07779,30.0,-96.40736666666666,deficit
Meghalaya,East Garo Hills,2021-01-21,0.335278,30.0,-98.88240666666667,deficit
Meghalaya,West Garo Hills,2021-01-21,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-01-22,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-01-22,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-01-22,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-01-22,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-01-22,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-01-22,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-01-22,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-01-22,0.0,30.0,-100.0,deficit
